ID,EN,TH
DREAM_MANTIS_VILLAGE,"...Who was it that told me of the Nailsmith? I can't even remember, yet I can almost picture the smith himself... ",
QUIRREL_EPILOGUE_B,...Incredible...,
DREAM_LAKE,"To live an age, yet remember so little... Perhaps I should be thankful?<page>All tragedy erased. I see only wonders...",
DREAM_MINES,...These winds cry lonely. Better the comfort of rock above one's head. ,
QUIRREL_SPA_REPEAT,Why not join me for a time? These waters do wonders for weary legs. ,
QUIRREL_TEACHER_HESITATE,"Why do you hesitate? Mercy is a fine thing, but you and her agree this must be done. Be brave, friend.",
QUIRREL_QUEENSTATION_REPEAT,"Is it that, just faintly, you can still hear the echo of the bells?",
QUIRREL_EPILOGUE_A,"Again we meet, my short friend. Here at last, I feel at peace.<page>Twice I've seen this world and though my service may have stripped the first experience from me, I'm thankful I could witness its beauty again.<page>Hallownest is a vast and wondrous thing, but with as many wonders as it holds, I've seen none quite so intriguing as you.<page>Ha. My flattery returns only silent stoicism. I like that.<page>I like that very much.",
RELICDEALER_EGG_3,"A third Arcane Egg? You're an exceptional explorer to have found so many.<page>An egg is a perfect protective form. In Hallownest we use stone journals or tablets, our text engraved atop. These eggs are far more secure. Their records are stored within.<page>In fear of damaging the eggs, I'm only able to access the outer layer, but it's clear those in the distant past could somehow access information stored even deeper within.<page>If only I could find a way to do so. Just think of the discoveries to be made!",
RELICDEALER_DOOR,"Gone out to clear my head. Will be back soon. If you have something you absolutely must sell, come find me in Fountain Square.",
RELICDEALER_EGG_1,"An Arcane Egg, eh? Now this, this is an ancient thing. These relics are the prize of my profession. There's knowledge hidden within, though it's very difficult, painstaking work to extract.<page>One large understanding can be gleaned though. This civilisation may claim itself the first, but something else did exist within this place before Hallownest.<page>Each egg offers a narrow glimpse into that forgotten age.",
RELICDEALER_NO_RELICS,"Hm. Looks like you don't have any relics on you. If you manage to find any in good condition, bring them to me and I'll give you a fair amount of Geo for them.",
RELICDEALER_SEAL_5,"Yep, that's another Hallownest Seal alright.<page>The shop'll be overflowing with these things soon. Gah! I'd never guessed so many would still be lying around.<page>If they're as common as you make them seem, maybe I've been offering too much for them?",
RELICDEALER_JOURNAL_1,"A Wanderer's Journal, eh?<page>Though they're common finds about the kingdom, I much enjoy the deciphering of their text.<page>Read together they paint a morbid tale. It seems fate was unkind to most who travel within Hallownest's ruin.",
RELICDEALER_SEAL_7,"A Hallownest Seal?<page>You're a talented collector, alright. The best I've met. If you keep at it, I worry I'll run out of space in the shop!",
RELICDEALER_IDOL_2,"A King's Idol?<page>If you look closely, each of these idols is subtly different. There are fine engravings about them that take some time to decipher.<page>I suspect each was tailored to the owner. A personalised symbol of the king's omnipotence.",
RELICDEALER_FOUNTAIN_REPEAT,"I'll be getting back to the shop soon. If I stay out here too long I'll get washed into the Waterways.<page>Come and visit if you like. If you have relics, I mean. I'm not much for chatter.",
RELICDEALER_IDOL_5,"A King's Idol?<page>With as many of these as you've delivered, the other Relic Seekers are like to think I've gone mad for the King!<page>Pah! Who am I kidding. They'll only be jealous of my collection. Find me more!",
RELICDEALER_IDOL_4,"A King's Idol?<page>I've often wondered the true visage of the king. Depictions are of an imposing, gleaming figure and a fiercely horned crown.<page>I suspect there's much embellishment in the imagery though. A ruler seeking worship tends to hide their blemishes. It'd do no good to appear a common bug.",
RELICDEALER_JOURNAL_3,A Wanderer's Journal? Yes. Yes. I'll add it to the pile with the others.<page>I don't know when I'll get to decipher this one. It's long hard work translating the many languages of the bugs that explore these caverns.,
RELICDEALER_JOURNAL_2,Another Wanderer's Journal?<page>I might not offer a lot for each but they're plentiful about the caverns and I doubt you'll find another willing to make trade for Geo.,
RELICDEALER_JOURNAL_5,"Another Wanderer's Journal, eh?<page>This journal is of traditional stone type. Text endures well upon it.<page>In its declining age, this city switched from stone to parchment woven of spider's silk.<page>It's a small tragedy, but the moisture in these towers has rendered most of those texts illegible. ",
RELICDEALER_JOURNAL_4,A Wanderer's Journal?<page>You've a knack for finding these. Corpses must be frequent on your journey. No doubt your nail's created many more.,
RELICDEALER_JOURNAL_7,"What's that? A Wanderer's Journal?<page>I've so many of these now. Once I get around to deciphering them all, I'll be the preeminent scholar on Hallownest's dead.",
RELICDEALER_JOURNAL_6,"A Wanderer's Journal?<page>Have you heard that saying about stone journals?<page>If danger lurks close by and your nail has dulled with wear,<br>Just swing your journal at your foes with blunt and deadly flair.<page>S'a good one isn't it! And accurate. They sure have a heft to them.",
RELICDEALER_JOURNAL_8,A Wanderer's Journal?<page>It's quite incredible how many of these you've collected. You must have travelled the breadth of the kingdom to accrue such a haul.,
RELICDEALER_IDOL_1,"A King's Idol, eh?<page>Hallownest's king was an elusive figure, deified by the citizens. With the king rarely seen, worship was offered through these idols.<page>There's an expert craft to them. Few alive could match this skill.",
RELICDEALER_SEAL_1,"A Hallownest Seal, eh? Very interesting this.<page>Do you know of the Kingdom's five great knights? They're revered figures of Hallownest, often mentioned in the annals of the Kingdom, but only as a group.<page>Both their names and appearance seem to have been expunged from history.<page>So long has passed since their time. It'd be a grand achievement to discover their identities.",
RELICDEALER_IDOL_3,"Another King's Idol?<page>Have you visited the remnants of his palace? It's down below this city, in the bedrock of the kingdom.<page>Must've been an impressive sight in its time. Now there's nothing left.<page>It's a strange thing though. There are no signs of conflict around the area. It's as though the whole place just vanished. ",
RELICDEALER_DREAM_FOUNTAIN,...Who were you mystery knight?... Why no mention beyond your fountain?..,
RELICDEALER_SEAL_6,Another Hallownest Seal? Pass it over then.,
RELICDEALER_TALK,"There's a forgotten history hidden in this kingdom's antiques, though few seem willing to look. Others come just to claw away at the cracks and ruins.<page>Pah! Scavengers and thieves. It's contemptible.",
RELICDEALER_TALK_REPEAT,We've talked enough I think. Relics need cleaning. Texts need deciphering. Out with you! This isn't a museum.,
RELICDEALER_TALK_2,"Admiring my shop are you? Well I'm no squatter.<page>This place was dead empty when I moved in and there's no one left alive who'd lay claim to the tower.<page>If you fancy yourself a domicile in the city, go find somewhere else, preferably in another building.<page>I'm well content with just my relics. I'm not after neighbours.",
RELICDEALER_SEAL_4,"Another Hallownest Seal?<page>Others have told me there's a statue out by the city's entrance depicting a large knightly figure. Could be one of the Kingdom's great five.<page>I'd have looked it over myself, but the gate's long been shut tight and it's too much hassle taking the long way round with all those blasted husks about.",
RELICDEALER_FOUNTAIN,"Oh? What are you doing out in this miserable downpour?<page>Impressive fountain isn't it? I'm sure we'd be able to appreciate it more if we weren't both getting drenched.<page>That knight up there was an important one. The plaque here mentions its 'sacrifice,' which carries something of an ominous tone.<page>Probably met some sort of horrible end, though it sounds like the knight's goal may have been achieved in the process<page>In all the relics I've collected, I've yet to find a clue as to what that was.",
RELICDEALER_SEAL_2,"Another Hallownest Seal? Pass it over.<page>Ah. I enjoy collecting their like, but there's little information to be gleaned of each.<page>Mind you, they do keep a nice shine about them and there's nothing wrong with appreciating something purely on aesthetic merits.",
RELICDEALER_NAILSMITH,"That nail you bear looks mighty blunt. There're cracks all through it. It's as much a relic as the objects in my shop!<page>I've little interest in weapons myself, but it may be an idea to hunt down that old Nailsmith.<page>His hut's on the outskirts of the city. Not that far from here. He might help add some sting to your weapon, provided he's feeling generous.  ",
RELICDEALER_SEAL_3,"A Hallownest Seal, eh? Give it here.<page>Do you have anything else for me? If not, get your damp little self out of my home.",
RELICDEALER_DUNG,"Urgh! What do you think you're doing, coming into my nice little shop stinking like that?!<page>These relics have been through enough. They don't need you spreading your stench all over them! Crawl back to the Waterways or wherever you came from!",
RELICDEALER_DREAM,...This short one's got an odd look about it... though vaguely familiar?..,
RELICDEALER_SHOP_INTRO,"Aye Aye. Come searching for rare items have you? Well hands off! This collection is mine and I won't be selling to grubby little wanderers.<page>Still, I imagine you come across many interesting items in your travels. Maybe you'd care to part with some? I'll offer a fair trade for each.",
RELICDEALER_CONVO_1,"No touching the antiques! My stock is not for sale.<page>Still, if you've managed to come upon any interesting trinkets during your travels, I may be willing to trade. Step over to the counter here and I'll see what you've got.",
RELICDEALER_NO_RELICS_2,Not carrying any relics with you? Go find some for me. I'll pay good Geo for nice items.,
RELICDEALER_EGG_4,"A fourth Arcane Egg! I wouldn't have believed it possible. I've never met a bug with your knack for uncovering this Kingdom's treasures.<page>You must have some sort of sense about you? Or maybe these eggs are somehow drawn to you.<page>My fellows have claimed there's a will of sorts within each egg, that each seeks its own bearer, or reject them.<page>That'd be a subtle power indeed, and I remain sceptical. Relic Seekers are prone to confusing facts with fable.",
RELICDEALER_EGG_2,"Another Arcane Egg?<page>It's a rare chance to own two of these. I'll be the envy of all my colleagues, though my purse is feeling much lighter for it.<page>These eggs are the most desired find from time before Hallownest, but they're not the only remnant of that age.<page>You may have come upon them, those old statues that seem a store for soul? They too prove its existence, though in a larger, cruder form. ",
SHAMAN_QUAKE,"Ah ho! I'm sensing new power about you, one that'll crack the rock beneath us. A useful thing for one looking to travel ever deeper.<page>My third uncle used to possess similar abilities. He also possessed a ferocious temper! Ohohoho! What a dreadful combination. ",
SHAMAN_OPEN_GATE,"And look! The gate between us has opened. Ohoho!<page>I'm sure you're eager to move on. Farewell, and have faith! Whatever you are seeking... it will find you! Ohohoho!",
SHAMAN_OPENED_GATE,"Why do you hesitate? You'll get nothing more from me, I'm afraid.<page>Though I do admire your persistence! Ohohohoho! ",
SHAMAN_SUMMONED_1,"Don't be afraid. Have faith! That spell belongs to you now, all you need to do is take it!<page>Ohohoho, you won't be going much further without it, I promise you!",
SHAMAN_MEET,"Oho! Who is that creeping out of the darkness? My, you're looking grim! A strange, empty face and a wicked looking weapon!<page>Something important has drawn you down into Hallownest's corpse, but I won't ask what. Perhaps the reason you've found me is because you need my help?<page>Say no more, friend. I'm going to give you a gift, a nasty little spell of my own creation. It's just perfect for a little one like you! Ohoho!",
SHAMAN_DREAM,Poking around in the dreams of others... You're more curious than you look! Oho ho ho ho!,
SHAMAN_RETURN,"Oho! What brings you back through here, little shadow? Are you lost?<page>Don't worry about me. I don't need anything more from you. Ohohoho!",
SHAMAN_KILLED_BLOCKER_2,"Oho! There you are! I was watching over you while you slept, and must have slipped away myself. I woke up and found you'd disappeared! You are a surprising one, ohoho!<page>Actually, I wanted to ask a small favour of you. You see, there is a certain creature lurking just above us, in the heart of this temple...<page>...Oho? Well, yet another surprise! You've slain that creature before I've even asked!<page>I scarcely deserve such a friend as you! You're a marvel! Ohohoho!",
SHAMAN_KILLED_BLOCKER_1,"Oho! So it's done then, you've slain the beast!<page>The poor thing! It must have been terrified of you. It used to be quite docile, but the rancid air in these caverns filled it with some ancient rage.<page>Still, you did what had to be done! You have my gratitude! Of course, we both know you wouldn't have made it through without that spell of mine... Ohoho!",
SHAMAN_FUNG_DREAM,...Hear...me...,
SHAMAN_QUAKE2,"My friend. My friend. There's another quality about you yet. You didn't perchance visit my fourth aunt?<page>She makes her home beside that Crystal Mount. Leaves quite an impression on those that seek her out. Were I not bound here, I'd love to visit myself.",
SHAMAN_SCREAM2,"That scream? Ooohh, distorted in such a way... It's not within the skills of us snails to do such a thing.<page>Wherever you draw this new power from, it's not a place my kind ever thought to look.",
SHAMAN_CRYSTAL_DREAM,...Free...me...,
SHAMAN_SUMMONED_2,"Oho, you've come back! Didn't you like the look of my gift? You left without saying a word!<page>Perhaps you're braver than you think! Go ahead and take what belongs to you!",
SHAMAN_FIREBALL2,"What's this? My vengeful gift has warped within you. You've twisted it into something... else.<page>Ohohohoh! I knew it. My friend! You're a marvel. Your essence has melded with the spell.<page>You must have found a powerful source to transform it in such a unique, expressive way.",
SHAMAN_FUNG,A corpse overgrown with vegetation.,
SHAMAN_TRAPPED_1,"Oho? You've woken at last! I apologise, perhaps I should have warned you about the power of that spell. I was watching over you as you slept, but seem to have slipped away myself! Ohohoho!<page>Now we're awake, I was wondering whether you would do me a small favour. Not as repayment for my gift of course, simply because we're now friends.<page>You see, a horrid great beast has made its home in the heart of this temple. Such disrespect! I would be quite grateful if you were to venture deeper in and slay it for me.<page>It's a hardy creature, but with your new power you're more than a match for it! Good luck with this small favour, my friend! Ohohohohohoho!",
SHAMAN_TRAPPED_2,"What is it? Are you wondering about this gate between us? Ohoho! It's a curious thing, but this door will not open until you have slain that creature lying in the heart of the temple.<page>Don't worry about it. I'm sure the spirits of my ancestors will be watching over you.",
SHAMAN_SCREAM,"Pried a spell out've my larger cousin did you? Aren't you the charming one.<page>She's not usually the generous sort, certainly not as giving as myself, but she does have that wonderful voice! It's no surprise her spells take on such aural force. ",
SLY_GENERIC,"Pockets feeling empty? If you need some more Geo, take a trip into the ruins below us and hunt around. Just take care not to fall into a haze. I won't be coming down to rescue you.",
SLY_GENERIC_NM,"How are your travels, Nailmaster? As time goes by, I'm sure you'll only grow stronger.<page>If you see your fellow Nailmasters again, tell them I carry them in my thoughts always. And that they should come and buy something from their old teacher as a mark of respect.",
SLY_NAIL_HONED,"You've found a new nail, then? It looks like a much finer weapon than the last.<page>Hmm? Oh, this is the same nail... but it's been honed! By someone extremely skilled...<page>A nail is an extension of ourselves, it is the instrument by which we shape the world around us. It's a sacred duty to keep its edges sharp.<page>...Heh, sorry. I shouldn't ramble on like that. Let's talk Geo instead.",
SLY_MAPPER,I see they've opened that mapping shop across the way. I suppose a little competition is healthy.<page>Perhaps I should start to sell maps as well... or is that a little aggressive? Heh. All's fair in a world made of Geo.,
SLY_DREAM_STORE,...Wherever you are... Whatever it is you do now... I hope you three are looking after yourselves...,
SLY_BASEMENT_1,"...So, another would join our group.",
SLY_NOSTOCK_2,"Back again? You know I haven't any stock left, yes? You've cleaned me out.<page>Or were you hoping to sneak a peek at my mountain of Geo? Well it's mine now! And fairly traded. ",
SLY_RESCUE_REPEAT,"You're exploring then? Very brave! Plenty of courageous wanderers have been lost to the hunger of these old caverns.<page>You have your nail though, and I can tell just by looking that you know how to wield it.",
SLY_RESCUE_1,"...ugghh, Oro you oaf.... You wield your nail... like a club...<page>...Esmy... how much deeper do we have to go...",
SLY_NAILART,"Hmm, you seem a little different. Something has changed in your bearing.<page>Ah! The way you hold your nail! So you've learnt a Nail Art...<page>Very interesting. I wonder, do you have the passion to continue your training?",
SLY_DREAM_BASEMENT,...These refined weapons...The battles of Geo are much deadlier...,
SLY_SHOP_INTRO,"Ah, hello! I knew we'd meet again. How do you like my cosy little store? I've made myself pretty comfortable here, selling old trinkets to travellers like yourself.<page>If you're planning a trip below, I've several items that may improve your chance of survival.",
SLY_BASEMENT_2,"I have a gift for you, warrior. As a shopkeeper, I admit parting with it for free is rather difficult.<page>But as the Great Nailsage I must recognise your skill. You have mastered the arts of my remaining pupils. Now tradition decrees you too may hold the symbol.",
SLY_RESCUE_3,"I'm Sly. Usually, I live an uneventful life up in Dirtmouth. The air in these ruins doesn't agree with me, so I'd best be getting back.<page>If you return above, come and see me. I'm probably the friendliest face left there, and I can thank you properly for your good deed.",
SLY_RESCUE_2,"Oh! What?! Who are you?!<page>...I see. This old village. What a strange dream, to have led me down here! If you hadn't found me, I don't think I would've ever woken.",
SLY_DREAM_RUINS,...Geo. Geo. All the world is Geo. No nail can withstand its might...,
SLY_KEY_2,"What do you have there? Why, that's the key to my storeroom! I thought I'd lost it for good.<page>Hmm? Did you find it in those old mines perhaps? Very curious. I've no idea how it ended up in such a remote place.<page>Very honest of you to return it to me, yes. Very kind. And now that I can open my old storeroom up, I can sell you some of the rare stock that's been gathering dust in there.<page>These items may be a little time-worn, but they still retain their full market value. Very precious stuff! Take a look... ",
SLY_KEY,"What do you have there? Why, that's the key to my storeroom! I thought I'd lost it for good.<page>Hmm? Did you find it in those old mines perhaps? Very curious. I've no idea how it ended up in such a remote place.<page>Very honest of you to return it to me, yes. Very kind. And now that I can open my old storeroom up, I can sell you some of the rare stock that's been gathering dust in there.<page>These items may be a little time-worn, but they still retain their full market value. Very precious stuff! Take a look... ",
SLY_BASEMENT_REPEAT,Off you go Nailmaster. I've nothing more to give you...<page>Nothing for free at least. I'll be up briefly and eager take your Geo in trade for my precious wares.,
SLY_NOSTOCK_1,"Ah, still looking for something to buy? Is your Geo weighing you down? Unfortunately, you seem to have cleared out everything I'd be willing to part with. Nothing left at all!<page>I think there might be a few old trinkets down in my storeroom, but I lost the key a while ago.<page>So, no more business between us I'm afraid! For now at least. Get out of here and let me spend some quality time with all the Geo you've gifted me.",
SLY_BASEMENT_3,"Wear it proudly, Nailmaster. You shall be the last to receive its like.",
STAG_CROSSROADS,"It was a long time ago, but I remember when these highways and crossroads pulsed with life. These are the paths I first carried passengers through when I was young.<page>Those travellers are long gone, yet still I remain. Now it seems it's just you and I and the furtive creatures scratching and squirming all around us.",
STAG_ROYALGARDENS,"Before you rang the bell, I'd almost forgotten this station existed. It was not often used by the common bugs, being a well-guarded retreat for our late Queen.<page>Even as overgrown as they've become, these gardens are still beautiful after all this time. I'm sure the Queen would be happy to know that.",
STAG_DEEPNEST,"Ahh, little one... Where are we? I have never been to this station. It has a strange air of danger to it. Let me take you somewhere safer, quickly.",
STAG_DREAM,"I tire so easily now, and my old legs seem to ache more and more. Still, I'm lucky to grow old at all... so many others haven't.",
STAG_FLOWER_WARNING,"That flower you're carrying... It looks quite beautiful, but also very delicate. I fear if you travel with me it will be ruined.<page>If you need to keep it intact, I'd suggest using your own legs to carry it to its destination.",
STAG_TISO,"I see another takes rest upon the bench. There's something unpleasant about that one, but a stag station's doors are open to all.<page>If he requests passage, I'll offer it gladly. My duty as a stag far outweighs any personal distaste. ",
STAG_NEST,"Being back in my old home... I feel the weight of my long life bearing down on me.<page>I carry it proudly, though. Wherever I travel, the memories of my family and my kind come with me.",
STAG_TOWN,"This place... we are near the surface, I believe? There is a town here. You should take the opportunity to rest.<page>This place was once full of travellers coming and going. It seems much quieter now.",
STAG_TRAM,"That pass you hold! Is it not for that ghastly machine, the tram? I hope you're not thinking of riding on that grotesque contraption.<page>The thought a mere machine could attempt what we stags do! Foolish...Very foolish.",
STAG_HOPE_1,"What do you think of my old home, little one?<page>It was full of life, once. Stags coming and going, swapping stories of the places they'd been and the passengers they'd met.<page>For a long time now, I've considered myself the only one remaining. The last stag.<page>But being in the Nest again... there's something in the air. A smell, or a warmth, or a presence perhaps?<page>Could it be, other stags have made their way out into the wider world?",
STAG_REMEMBER_3,"Little one! I've found it! The Stag Nest, where I was born and raised.<page>I've yet to go there again. My duty binds me to travel only where I am called, but if you wished to see it yourself, I could take you there.<page>None may remain to welcome us, but the nest is still a sight to behold! Give me the word, and we will go there at once.",
STAG_REMEMBER_2,"Ahh, many stag stations have been opened. Again I can travel the breadth of the kingdom. So many grand thoroughfares and old sideways I'd forgotten.<page>Somewhere amongst the lines lies the Stag Nest, the place where I was born and raised. I'd thought its location lost to my failing mind, but now I can almost remember the path.<page>If you keep opening stag stations and beckoning me through them, perhaps I'll again find that Nest. Ahh, I would like that very much!",
STAG_HOPE_2,"Yes, I will hold onto that hope. My kin, still alive, still out there, journeying beyond these lands.<page>But for me, I could never abandon the stagways. Not as long as passengers still need them.<page>I can tell you still have important work to do. I will be your companion as long as my old body still serves.<page>Let us enjoy the old stagways of this kingdom together a little longer.",
STAG_RUINS2,"Little one, we stand in the King's Station! Named of course for the King of Hallownest, he who ordered the building of the stagways and stations.<page>The King never rode the stagways himself, but I've heard he was a glorious bug to behold, bright and radiant in visage, so much so it hurt to look at him.",
STAG_TRAVEL_1,"Ready to go, little one?",
STAG_END_SPEAK,"Eager to travel the stagways? Just hop upon that platform, give me the signal and we'll soon be on our way.",
STAG_HIDDEN,"Ah! What station is this, hidden all the way at the bottom of the world?<page>Until I heard the bell calling, I didn't even know the Stagways travelled so deep. You've discovered something quite astounding, little one!<page>No matter how old I grow, the world still keeps surprises like this stowed away...",
STAG_MEET,"Greetings, little one! It's been an age since I last heard the ringing of a station bell. It echoed down the stagways and called me to you.<page>I've grown stiff and tired over these many years and I've forgotten much, but the sound of the bell will always call me back.<page>These stagways stretch the depths of Hallownest. If you want to travel them, hail me from the platform. I will take you where you need to go.",
STAG_RESTINGGROUNDS,The Resting Grounds... Passengers would come here to conduct rituals for those who had passed on.<page>Not any more though. Perhaps the dead conduct their own rituals now?,
STAG_REMEMBER_1,"You've opened several stag stations now, haven't you? I'm thankful for the opportunity to once more travel through the kingdom.<page>As I visit more places I feel my memories returning to me, like the stagways of my mind are running once more.<page>Continue to open the stations and you'll have my deepest gratitude.",
STAG_EGG_INSPECT,An empty eggshell.,
STAG_FUNGUS,"Ahh, this gladdens me. The Queen's Station has opened once more. This place was a bustling hub of travel, well-placed for travellers visiting the outer edges of the land.<page>You're quite the explorer to find this place.",
STAG_RUINS1,I remember this station well. A common trip it was. Goods from all over the kingdom were transported here.<page>Not a lot was sent back the other way though.,
STAG_GREENPATH,"My, this place is much changed since I last saw it. The greenery grows so wild the station's like to be consumed by it.",
CITY_OF_TEARS_1,City Storerooms,
DIRTMOUTH,Dirtmouth,
DEEPNEST,Distant Village,
KINGS_STATION,King's Station,
RESTING_GROUNDS,Resting Grounds,
HIDDEN_STATION,Hidden Station,
STAG_NEST,Stag Nest,
ROYAL_GARDENS,Queen's Gardens,
GREENPATH,Greenpath,
STATIONS,Stations,
BONE_FOREST,Bone Forest,
CROSSROADS,Forgotten Crossroads,
FUNGAL_WASTES,Queen's Station,
PALACE_GROUNDS,Palace Grounds,
WHITE_PALACE_SUB,,
ROYAL_GARDENS_MAIN,Gardens,
FINAL_BOSS_SUB,,
GODSEEKER_WASTE_SUB,,
ELDERBUG_MAIN,Elderbug,
VENGEFLY_MAIN,King,
SLY_SUPER,,
NM_SHEO_SUB,,
BELIEVER_SHRINE_MAIN,Believers,
GH_GRASSHOPPER_C_SUB,by Juan Eduardo Peña,
GH_100NAIL_NC_MAIN,Warrior,
GH_BOSS_C_SUB,by Will James,
BANKER_SUB,The Banker,
EMILITIA_NC_SUPER,Eternal,
MANTIS_LORDS_SUPER,Mantis,
GH_MAGNUS_NC_SUPER,Magnus ,
OVERGROWN_MOUND_SUB,,
OBLOBBLES_MAIN,Oblobbles,
ROYAL_GARDENS_SUPER,Queen's,
GH_BOSS_C_MAIN,Boss,
ABYSS_DEEP_MAIN,Abyss,
GH_CASPIAN_NC_SUPER,,
GH_GALIEN_C_SUB,by Zachary Virden,
GH_PERPETOS_C_MAIN,Perpetos Noo,
GH_PERPETOS_NC_SUB,,
ABYSS_DEEP_SUB,,
ABYSS_MAIN,Basin,
MINER_SUB,,
CROSSROADS_INF_SUB,,
RELICDEALER_SUB,,
RESTING_GROUNDS_SUPER,,
GH_MUMCAT_NC_SUPER,,
TISO_C_SUPER,,
MAWLEK_SUB,,
FALSE_KNIGHT_DREAM_SUB,Champion,
GH_KARINA_NC_MAIN,Karina,
GH_GROHAC_NC_SUB,,
GH_POGGY_C_SUPER,Poggy,
GH_MOLTEN_C_SUB,by Drew Jason Cossa,
COLLECTOR_SUPER,The,
GH_MOLTEN_NC_MAIN,Molten,
SPIDER_VILLAGE_SUB,,
GH_ALADAR_C_SUPER,,
TRAITOR_LORD_SUB,Lord,
GREY_PRINCE_EXTRA10,Mysterious,
FOG_CANYON_MAIN,Fog Canyon,
LITTLE_FOOL_SUPER,Little,
GH_GARRO_NC_SUPER,,
EGGTEMPLE_SUPER,Temple Of The,
LITTLE_FOOL_MAIN,Fool,
BELIEVER_SHRINE_SUB,,
GODSEEKER_SUB,,
HORNET_SUPER,,
GREY_PRINCE_EXTRA5,Gorgeous,
GH_ATRA_NC_SUPER,,
OUTSKIRTS_SUB,,
GH_PERPETOS_NC_SUPER,,
GREY_PRINCE_EXTRA1,Powerful,
NM_ORO_SUPER,Nailmaster,
STAGNEST_MAIN,Nest,
DUNG_DEFENDER_MAIN,Dung,
GODSEEKER_MAIN,Godseeker,
DREAM_MOTH_MAIN,Seer,
HOLLOW_KNIGHT_MAIN,Hollow Knight,
CRYSTAL_GUARDIAN_SUPER,,
GH_THISTLEWIND_NC_SUPER,,
NM_MATO_SUB,,
GIRAFFE_SUB,,
VENGEFLY_SUB,,
GH_MUMCAT_C_SUB,by Zara Pellen,
FLUKE_HERMIT_SUPER,Fluke,
GH_BOSS_NC_MAIN,Boss,
IGOR_SUPER,,
HIVE_KNIGHT_MAIN,Hive,
INFECTED_KNIGHT_DREAM_MAIN,Kin,
GH_PERPETOS_NC_MAIN,Perpetos Noo,
GODSEEKER_WASTE_SUPER,,
ABSOLUTE_RADIANCE_MAIN,RADIANCE,
GH_100NAIL_NC_SUB,,
HIVE_SUPER,,
ELDERBUG_SUB,,
XUN_C_SUB,by Felyndiira,
EMILITIA_NC_SUB,,
CRYSTAL_GUARDIAN_MAIN,Crystal,
GH_MARKOTH_NC_MAIN,Markoth,
WEAVERS_DEN_MAIN,Den,
RUINED_TRAMWAY_MAIN,Tramway,
DEEPNEST_SUPER,,
NM_SHEO_SUPER,Nailmaster,
MAGE_LORD_DREAM_MAIN,Tyrant,
WEAVERS_DEN_SUPER,Weavers',
GH_ALADAR_NC_MAIN,Gorb,
GREENPATH_MAIN,Greenpath,
GH_WYATT_NC_SUB,,
FINAL_BOSS_SUPER,The,
FUNGUS_SHAMAN_SUB,,
GH_HIVEQUEEN_C_SUB,,
GH_MAGNUS_C_SUB,by Jason DeGraw,
ABYSS_SUPER,Ancient,
GH_MOLTEN_C_SUPER,,
GH_HU_C_SUPER,,
INFECTED_KNIGHT_DREAM_SUB,,
DIVINE_SUB,,
GH_CHAGAX_C_MAIN,Dr Chagax,
PEAK_SUPER,Hallownest's,
GH_HIVEQUEEN_NC_SUPER,Hive Queen,
GH_JONI_NC_SUPER,Blue Child,
OVERGROWN_MOUND_MAIN,Mound,
CROSSROADS_SUPER,Forgotten,
KINGS_STATION_SUPER,King's,
GH_GRAVEDIGGER_C_MAIN,Gravedigger,
GREY_PRINCE_EXTRA11,Sensual,
SLY_MAIN,Sly,
MEGA_JELLY_MAIN,Uumuu,
GH_WAYNER_NC_MAIN,Wayner,
GH_GROHAC_C_MAIN,Grohac,
MAGE_KNIGHT_SUPER,Soul,
MOSS_CULTIST_SUB,,
BIGFLY_SUB,Mother,
LOVE_TOWER_SUB,,
GH_WAYNER_C_SUPER,,
PATH_OF_SACRIFICE_SUPER,Path Of,
GH_GRAVEDIGGER_NC_SUB,,
BANKER2_MAIN,Millibelle,
JINN_MAIN,Jinn,
TEMP_NM_SUB,,
SLY_BOSS_SUB,,
DEEPNEST_MAIN,Deepnest,
FLUKE_HERMIT_SUB,,
LOBSTER_LANCER_NC_SUPER,,
STAG2_SUB,,
GH_100NAIL_C_MAIN,Warrior,
GH_PERPETOS_C_SUPER,,
GH_POGGY_NC_SUPER,Poggy,
NOEYES_TEMPLE_MAIN,Sanctuary,
GH_JONI_NC_SUB,,
GH_ATRA_NC_MAIN,Atra,
EGGTEMPLE_SUB,,
GH_MUMCAT_C_SUPER,,
QUIRREL_SUPER,,
GH_GALIEN_NC_SUPER,,
GH_MUMCAT_NC_SUB,,
LOBSTER_LANCER_SUPER,,
MONOMON_ARCHIVE_SUPER,Teacher's,
KINGSPASS_MAIN,King's Pass,
OUTSKIRTS_SUPER,Kingdom's,
GH_HEX_NC_SUPER,,
TRAITOR_LORD_SUPER,,
CHARM_SLUG_MAIN,Salubra,
GH_KARINA_C_SUPER,,
BANKER2_SUB,The Thief,
GH_CASPIAN_C_SUB,by Quatropus,
ELDERBUG_SUPER,,
HORNET_MAIN,Hornet,
CLOTH_C_SUB,by Noah Sturtridge,
BLACK_KNIGHT_SUPER,Watcher,
GH_POGGY_C_SUB,by Josh Clark,
GH_KARINA_C_SUB,by Karina Weber,
GH_KCIN_C_SUPER,,
QUIRREL_MAIN,Quirrel,
GH_NOEYES_NC_MAIN,No Eyes,
CROSSROADS_SUB,,
HUNTER_SUPER,The,
GH_GROHAC_C_SUB,by George Rohac,
GH_GALIEN_NC_MAIN,Galien,
GH_MARISSA_NC_SUPER,,
